id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
19100382;Saldanha Apartment;12878313;Filipe;Lisboa;Arroios;3.873.121;-913.795;Entire home/apt;95;2;1;07.07.2018;0.03;2;362;0;57179/AL
19100839;Renovated Apart w/ Private Courtyard,by TimeCooler;74171605;Rui & Elsa;Lisboa;Arroios;3.872.801;-913.123;Entire home/apt;93;2;191;28.08.2021;Mrz 76;20;342;25;47981/AL
19107582;Ana's Design Apartments. Modern and cozy.;91218792;Ana;Lisboa;Areeiro;3.874.533;-913.463;Entire home/apt;48;1;275;20.03.2020;Mai 33;3;25;0;35126/AL
19108065;Stunning Apartment near Chiado;46807062;Maria;Lisboa;Misericrdia;3.870.982;-915.197;Entire home/apt;87;2;130;05.08.2019;Feb 61;10;54;18;49681/AL
19108613;Beach/Rural room in CountryHouse Ericeira Area;93189713;Alexandra;Mafra;Encarnao;3.902.453;-939.707;Private room;40;2;31;09.10.2018;Jan 18;4;138;5;Exempt
19109537;[2br] Safe family neighbourhood in Lisbon center;4922515;Zé;Lisboa;Campo de Ourique;3.871.858;-915.955;Entire home/apt;100;2;156;02.03.2020;03. Feb;3;319;1;47324/AL
19110646;A Mouraria, adresse de charme dans le centre.;35146152;Lioz;Lisboa;Santa Maria Maior;3.871.809;-913.401;Entire home/apt;55;2;102;17.07.2019;02. Jan;3;315;15;44090/AL
19110929;Cozy place - 600mtrs from the Olaias Metro Station;56955702;Ana;Lisboa;Beato;3.873.579;-912.063;Entire home/apt;28;2;8;13.07.2017;0.16;1;0;0;
19111538;The Lisbon Loft Gallery;10261210;Arturo;Lisboa;Avenidas Novas;3.872.823;-915.759;Entire home/apt;107;2;114;27.08.2021;Feb 24;2;97;28;59901/AL
19113510;Plus Duplex Loft In Lisbon with Balcony;42321492;Marce Andrade;Lisboa;Penha de Frana;3.872.246;-91.159;Entire home/apt;87;2;41;16.10.2019;0.98;4;325;0;50273/AL
19118949;Cosy apartment near Carcavelos and Parede beach;133601182;Umlandt&;Cascais;Carcavelos e Parede;3.868.429;-934.612;Entire home/apt;55;2;153;15.06.2019;Feb 97;1;348;22;60781/AL
19119700;Chic terrace/lift apart Graça/Alfama;49556010;Marie;Lisboa;So Vicente;3.871.918;-912.668;Entire home/apt;95;3;63;19.08.2019;Jan 24;3;337;0;79251/AL
19119931;House of Madres-Charming and cozy full apartament;57443947;João;Lisboa;Estrela;3.870.979;-915.542;Entire home/apt;50;2;146;22.08.2020;Feb 97;1;248;5;47356/AL
19120022;Lisbon cozy flat near Alameda apt2;132445815;Cândida;Lisboa;Arroios;3.873.347;-913.352;Entire home/apt;46;2;83;15.03.2019;Jan 74;21;21;1;45852/AL
19120151;Fancy Room near Chiado w/ Private Bathroom;46807062;Maria;Lisboa;Misericrdia;3.870.995;-915.188;Private room;26;2;39;08.03.2019;0.76;10;302;2;49681/AL
19120750;R House , Central with Sea View, Cascais;33149466;Rita;Cascais;Cascais e Estoril;3.870.353;-941.509;Entire home/apt;564;3;26;30.08.2021;0.60;6;10;5;51415/AL
19121019;Fancy and Central Room for two;46807062;Maria;Lisboa;Misericrdia;3.871.001;-915.179;Private room;100;2;35;21.10.2020;0.69;10;364;1;49681/AL
19121316;Fancy room for 2 near Chiado;46807062;Maria;Lisboa;Misericrdia;3.870.986;-915.192;Private room;100;2;26;31.12.2017;0.51;10;364;1;49681/AL
19127175;Annex with a double bed and private wc in Estoril;1270688;Vitor;Cascais;Cascais e Estoril;3.870.958;-938.261;Entire home/apt;50;1;2;25.08.2018;0.04;5;139;0;53023/AL
19128218;Alfa Stay 1 - Studio in heart of Alfama!;22605312;Alessandra;Lisboa;Santa Maria Maior;3.870.969;-912.846;Entire home/apt;60;3;84;22.09.2019;Jan 67;5;278;0;37017/AL
19129375;Cozy room with private bathroom in Graça;4371212;Gabriela;Lisboa;So Vicente;3.872.116;-912.902;Private room;50;2;141;15.10.2019;Feb 89;1;0;0;52767/AL
19130047;AlfaStay 2 - Studio in heart of Alfama!;22605312;Alessandra;Lisboa;Santa Maria Maior;3.871.164;-912.936;Entire home/apt;63;3;103;11.11.2019;02. Mai;5;289;0;37021/AL
19130407;AlfaStay 3 - Studio in heart of Alfama!;22605312;Alessandra;Lisboa;Santa Maria Maior;3.870.983;-913.046;Entire home/apt;59;3;108;14.08.2021;Feb 19;5;294;4;37023/AL
19130642;Casa acolhedora 1;132979089;Maria Conceição;Lisboa;Penha de Frana;3.872.942;-912.896;Private room;40;5;149;16.02.2020;Feb 91;2;118;17;66047/AL
19131918;Apartamento rua da Arrábida 64- 2C;;;;;;;;;;;;;;;;
"Campo Ourique""";133563268;Victor;Lisboa;Campo de Ourique;387.195;-915.936;Entire home/apt;39;2;114;02.03.2020;Feb 77;1;311;10;51820/AL;
19132439;Terrace House;1695029;Gonçalo;Lisboa;Penha de Frana;3.873.117;-913.198;Entire home/apt;70;3;58;27.10.2018;Jan 15;5;0;0;46578/AL
19133838;Casa do Fernando;129116371;Fernando;Lourinh;Reguengo Grande;3.929.236;-921.311;Entire home/apt;25;3;25;21.08.2021;0.50;2;134;3;
19134205;Apartamento em Santa Cruz;73738874;Inês;Torres Vedras;A dos Cunhados e Maceira;3.913.948;-937.451;Entire home/apt;150;7;45;29.03.2018;0.88;1;362;0;55951/AL
19134696;Lisboa city center apartment (free parking place);109694076;美玲;Lisboa;Avenidas Novas;3.873.826;-914.589;Entire home/apt;120;14;3;23.07.2019;0.13;1;163;0;34327/AL
19137371;Alfastay 5 - apt. in heart of Alfama!;22605312;Alessandra;Lisboa;Santa Maria Maior;3.871.007;-912.849;Entire home/apt;56;2;97;08.10.2019;Jan 95;5;258;0;6574/AL
19147754;Suite;133878061;Mike;Lisboa;Benfica;387.514;-920.075;Private room;65;1;2;23.07.2019;0.04;7;365;0;46887/AL
19148270;Quarto c/ Banheiro - 15 min do Aeroporto de Lisboa;36038119;Ana Paula;Odivelas;Pvoa de Santo Adrio e Olival de Basto;3.880.358;-916.071;Private room;20;1;60;24.08.2021;Jan 47;4;44;24;55515/AL
19150474;CENTRAL OFFER!  FANTASTIC ROOM WITH BALCONY METRO;7564916;Stefan;Lisboa;Avenidas Novas;3.873.046;-915.035;Private room;30;7;12;30.09.2020;0.23;86;0;1;
19151441;Kinha Lisboa ;;;;;;;;;;;;;;;;
"Santos Madragoa""";133888180;Monica;Lisboa;Estrela;3.870.809;-915.592;Private room;36;2;88;10.09.2018;Jan 70;1;2;0;;
19151591;Walk to Historic Sites From a Charming, Hidden Apartment;13522323;Ângela;Lisboa;Santa Maria Maior;3.871.221;-912.662;Entire home/apt;57;4;97;04.08.2021;Jan 91;3;227;6;49711/AL
19154498;Casa dos Pinconés - An unforgettable view;133905782;Maria;Sintra;Colares;3.883.337;-946.694;Entire home/apt;240;5;10;25.07.2018;0.39;1;87;2;48693/AL
19154547;Suite Natura - Center;121067334;António Jorge;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;3.879.636;-939.444;Entire home/apt;75;6;76;27.11.2019;Jan 54;1;0;0;48561/AL
19154598;Amazing large and  modern apt by Principe Real;28621314;Maria;Lisboa;Campo de Ourique;3.871.643;-915.584;Entire home/apt;95;3;67;25.06.2019;Jan 32;5;322;0;41180/AL
19156607;Authentic room in the heart of Lisbon, Alfama;3596228;Wilfried;Lisboa;Santa Maria Maior;3.871.034;-913.151;Private room;65;2;81;17.08.2019;Jan 56;4;227;0;62603/AL
19158268;iHOME privado;103829346;Erasmo;Lisboa;Santa Maria Maior;3.871.625;-913.334;Entire home/apt;199;3;3;17.10.2017;0.12;6;258;0;84719/AL
19160420;MOTHER;749085;Paulino;Sintra;So Joo das Lampas e Terrugem;3.892.971;-941.676;Entire home/apt;51;2;40;06.10.2019;0.80;3;298;0;62504/AL
19166270;Blue Point Lisbon, Bairro Alto;64617488;Joao;Lisboa;Misericrdia;3.871.268;-914.459;Entire home/apt;309;3;43;11.03.2020;0.92;6;148;0;46362/AL
19168007;Bright and lovely 2-bedroom apartment!;50964905;Isabel;Amadora;guas Livres;3.874.265;-920.849;Entire home/apt;32;6;62;05.03.2018;Jan 24;1;282;7;51397/AL
19169158;Courtesy Principe Real HIDDEN TERRACE LISBON VIEWS;30642769;Courtesy;Lisboa;Misericrdia;3.871.541;-915.026;Entire home/apt;122;4;75;05.09.2021;Jan 47;12;156;7;47941/AL
19170383;Alfama-Baixa Spacious and Bright Apartment Blends the Historic and Contemporary;13750296;Ana;Lisboa;Santa Maria Maior;3.870.944;-913.444;Entire home/apt;123;3;146;09.03.2020;Feb 91;18;327;4;51786/AL
19170409;ALTIDO Luxurious & Spacious 1-bed Apt w/huge terrace by Parque subway;1756107;Altido;Lisboa;Santo Antnio;3.872.818;-914.803;Entire home/apt;123;2;10;31.10.2019;0.39;145;266;0;45796/AL
19171959;Alfama Cosy Apartment II;105540604;Christophe;Lisboa;Santa Maria Maior;3.871.256;-91.296;Entire home/apt;75;2;126;07.11.2019;Feb 44;15;343;11;
19176037;RH MONTE 20, Lisbon Graça Apartment;5471155;Cristóvão;Lisboa;So Vicente;3.871.956;-913.085;Entire home/apt;69;3;5;23.08.2021;0.12;13;14;1;50665/AL
19177882;Sunny bedroom Graca 2 Vasconcelos 1;125742566;Alex;Lisboa;So Vicente;387.173;-912.761;Private room;29;1;132;09.09.2021;Feb 67;11;42;31;3590/AL
19178525;Páteo da Várzea - Casa 4 - 50040/AL;35784424;Isabel;Sintra;Colares;3.880.455;-944.795;Entire home/apt;75;3;3;13.08.2019;0.06;7;0;0;50040/AL
19180534;S.Pedro Apartment- Acolhedor junto ao mar & cidade;79906784;Ana;Cascais;Cascais e Estoril;386.989;-937.746;Entire home/apt;38;2;100;06.01.2020;Jan 95;2;336;10;
19185665;The Houseum - part house part museum;9663535;Tiago;Lisboa;Santo Antnio;3.871.766;-91.527;Entire home/apt;171;3;0;;;1;89;0;
19186477;Estúdio 40m2;67092800;Olive3 Ericeira Hostel;Mafra;Ericeira;3.896.185;-941.552;Hotel room;95;2;1;14.06.2017;0.02;7;324;0;
19187570;Apartment near the beach of Carcavelos;134212978;Fernando;Cascais;Carcavelos e Parede;3.868.532;-932.913;Entire home/apt;70;6;13;26.08.2021;0.36;1;167;2;
19187725;CASA NO AR-POOL HOUSE, PENEDO, SINTRA beach/pool;5656514;Jane;Sintra;Colares;3.879.242;-94.503;Entire home/apt;51;2;8;06.07.2018;0.17;5;132;0;8590/AL
19187878;Cascais center 4 min walk to the beach;134217335;Apartment;Cascais;Cascais e Estoril;3.870.116;-942.039;Entire home/apt;193;3;8;21.08.2017;0.16;3;361;0;
19190817;ALTIDO Faboulus & spacious 2-bed Apt in Baixa, downtown Lisbon;1756107;Altido;Lisboa;Santa Maria Maior;3.871.429;-913.595;Entire home/apt;118;2;17;14.08.2021;0.34;145;349;5;44897/AL
19197791;Q1;103829346;Erasmo;Lisboa;Santa Maria Maior;3.871.456;-913.458;Private room;99;1;4;23.06.2019;0.08;6;108;0;63053/AL
19198418;Alfama´s Rodilha Charming Flat- Feeling Tradition;134310436;Maria;Lisboa;So Vicente;3.871.418;-91.283;Entire home/apt;70;3;65;09.11.2019;Jan 27;4;255;1;84987
19200738;FeelingLisbon Tejo Elegant and central Apartment;2068065;Vanda;Lisboa;Estrela;3.870.531;-916.617;Entire home/apt;60;3;4;30.06.2021;0.29;32;336;1;31814/AL
19206933;Sunny Terrace Apartment;112393831;Ana;Lisboa;Arroios;387.231;-913.651;Entire home/apt;60;6;12;31.10.2020;0.24;2;323;4;44909/AL
19208787;Quarto no Lumiar;47933270;Paulo;Lisboa;Lumiar;3.878.058;-916.313;Private room;35;1;6;16.09.2018;0.12;2;89;0;37428/AL
19210246;Ribalta Beach Houses - Ericeira - House w/ 2 rooms;85752063;Pedro;Mafra;Ericeira;3.896.923;-941.892;Entire home/apt;180;2;4;23.07.2021;0.27;2;83;2;AL54139
19210931;Casa da Raposa;55425058;Mercedes;Mafra;Santo Isidoro;3.901.452;-940.314;Entire home/apt;250;5;8;14.08.2020;0.16;1;0;0;48175/AL
19211453;Private Apartment in Lisbon;134435996;Marisa;Lisboa;Arroios;3.872.411;-91.393;Entire home/apt;490;1;44;27.06.2021;01. Okt;3;118;2;46713/AL
19218785;Blue Point Lisbon River View Room, Bairro Alto;64617488;Joao;Lisboa;Misericrdia;3.871.268;-914.459;Private room;55;3;86;04.11.2019;Jan 71;6;156;3;46362/AL
19218913;Private Studio with Terrace in OId Town Sintra;134515502;Cláudia;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;3.879.998;-939.239;Entire home/apt;54;2;34;05.09.2019;0.71;2;25;14;30561/AL
19219672;Ribalta Beach Houses - Ericeira - House w/ 1 room;85752063;Pedro;Mafra;Ericeira;3.896.907;-941.916;Entire home/apt;140;2;16;19.07.2021;01. Jan;2;70;8;63596/AL
19219888;Blue Point Lisbon Balcony River view, Bairro alto;64617488;Joao;Lisboa;Misericrdia;3.871.268;-914.459;Private room;50;3;54;18.02.2020;01. Jun;6;156;1;46362/AL
19220901;Near the River 3 Bedrooms Flat, with AC for 8;127585214;João;Lisboa;Alcntara;3.870.622;-917.461;Entire home/apt;100;2;50;14.08.2019;1.00;1;1;1;40475/AL
19221055;Luxury house, sea view, pool, tenis court - 10 pax;22078192;Lisbon;Cascais;Alcabideche;3.874.743;-943.765;Entire home/apt;728;5;2;10.07.2019;0.08;11;10;0;
19221474;The 4th Apartmind;75700315;Ricardo;Lisboa;Santa Maria Maior;3.871.682;-913.288;Entire home/apt;45;2;229;26.04.2019;Apr 44;2;332;19;46476/AL
19221615;Blue Point Lisbon light bedroom, Bairro Alto;64617488;Joao;Lisboa;Misericrdia;3.871.268;-914.459;Private room;55;3;76;07.08.2019;Jan 53;6;156;1;46362/AL
19223207;Blue Point Lisbon River View 2, Bairro Alto;64617488;Joao;Lisboa;Misericrdia;3.871.268;-914.459;Private room;55;3;81;12.09.2021;Jan 66;6;156;2;46362/AL
19223352;Santo Amaro by the Sea - Beach Apartment;77652775;Fernanda;Oeiras;Oeiras e S.Julio da Barra, Pao de Arcos e Caxias;3.868.542;-930.966;Entire home/apt;80;5;14;10.07.2017;0.28;1;307;1;
19223805;Vintage trailer in a Permaculture Organic Farm;38216660;Isabel;Sintra;Colares;3.881.262;-945.905;Entire home/apt;25;3;54;14.04.2018;01. Mai;2;349;4;Exempt
19225440;Sunny orange garden apartment in central Lisbon;25425636;Maria Manuela;Lisboa;Arroios;3.872.758;-913.228;Entire home/apt;58;3;102;07.06.2019;02. Jan;2;336;5;46368 / AL
19226208;Spacious, Updated Home with Breathtaking Ericeira Sea Views;4290628;Michelle;Mafra;Ericeira;3.895.816;-941.386;Entire home/apt;380;5;14;04.09.2021;0.28;11;303;4;74840/AL
19230701;Un Bijou, coeur Fado, 2 chambres 2 salles de bain;20510561;Isabelle;Lisboa;Santa Maria Maior;3.871.662;-913.265;Entire home/apt;79;2;155;19.02.2020;03. Dez;1;200;14;FD7340662449
19231542;Em SINTRA, Charme e Conforto para 10 Hóspedes;106526006;Elizabeth;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;3.880.257;-942.616;Entire home/apt;120;14;6;16.05.2018;0.13;2;0;0;
19234543;BairroSweethome 1A;10487625;Jorge;Lisboa;Misericrdia;3.871.261;-914.521;Entire home/apt;77;2;108;09.08.2021;Feb 13;19;331;19;49044/AL
19238266;Large & Lighting Loft - Largo Corpo Santo, Chiado;134689706;Pedro Mendes;Lisboa;Misericrdia;3.870.763;-914.345;Entire home/apt;90;3;38;01.09.2021;0.75;1;181;1;51854/AL
19239005;Anjos 8 View | AC | Elevator;134696773;Marta E Luis;Lisboa;Penha de Frana;3.873.107;-913.143;Entire home/apt;82;1;75;18.11.2018;Jan 47;1;334;2;34658/AL
19240515;Center cozy flat in Lisbon;;;;;;;;;;;;;;;;
19244526;Architectural Gem in Bica;17163789;Gem;Lisboa;Misericrdia;3.870.893;-914.951;Entire home/apt;150;1;78;29.08.2021;Jan 80;17;85;9;43365/AL
19246253;Casa do sol - Excellent garden and pool;134756190;Manuela;Lourinh;Miragaia e Marteleira;3.919.923;-927.786;Entire home/apt;129;7;3;20.07.2019;0.06;1;0;0;56382/Al
19254270;Quarto individual em Telheiras;45439933;Paulo Faustino;Lisboa;Lumiar;3.875.948;-916.284;Private room;14;21;4;25.06.2018;0.10;7;333;0;541787
19256460;Páteo da Várzea - Casa 2 - 48558/AL;35784424;Isabel;Sintra;Colares;3.880.307;-944.862;Entire home/apt;60;3;0;;;7;2;0;48558/AL
19259253;Páteo da Várzea - Casa 5 - 50046/AL;35784424;Isabel;Sintra;Colares;3.880.263;-944.976;Entire home/apt;55;3;0;;;7;0;0;50046/AL
19262298;Go Native Lisbon - City Center Apartment;97725381;Go Native Lisbon;Lisboa;Alvalade;3.874.576;-9.142;Entire home/apt;80;1;7;12.05.2018;0.14;4;72;0;47968/AL
19262963;Páteo da Várzea - Casa 3 - 50035/AL;35784424;Isabel;Sintra;Colares;3.880.499;-944.898;Entire home/apt;55;3;4;10.08.2017;0.08;7;0;0;50035/AL
19263915;Avenidas Novas;3929852;Irene;Lisboa;Avenidas Novas;3.873.561;-915.106;Private room;29;2;108;28.06.2019;Feb 15;2;365;0;
19264768;NEW Spacious & comfortable apartment in Lisbon;134894767;Pierre;Lisboa;Penha de Frana;3.873.241;-912.914;Private room;77;2;3;15.10.2017;0.06;1;0;0;51618/AL
19266319;Apartamento Estados Unidos da América;15462808;Luís;Lisboa;Alvalade;3.875.013;-913.076;Entire home/apt;47;3;38;30.09.2018;0.85;4;73;0;
19267903;Chiado Loft 15 Astonishing River and City Views;4043364;Pedro;Lisboa;Misericrdia;3.871.045;-914.545;Entire home/apt;185;2;210;10.09.2021;Apr 21;23;280;17;25258/AL
19268077;Sintra FlowerHouse;134919645;FlowerHouse;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;3.881.385;-937.014;Entire home/apt;200;5;33;03.05.2018;0.64;1;105;3;48690
19268772;Beach appartment close to Lisbon;134924929;Monique;Cascais;Carcavelos e Parede;3.868.703;-935.424;Entire home/apt;50;3;59;09.12.2020;Jan 17;1;137;5;9,996E+12
19270877;Cosy little room in Bairro Alto;15132587;Ricardo;Lisboa;Misericrdia;3.871.412;-914.551;Private room;45;1;212;13.10.2019;Apr 29;3;134;0;52774/AL
19271295;Great view room in Bairro Alto;15132587;Ricardo;Lisboa;Misericrdia;3.871.335;-914.736;Private room;65;1;182;26.02.2020;Mrz 60;3;134;0;52774/AL
19272192;Ericeira, T1 duplex ocean view;30287481;Ana;Mafra;Ericeira;3.897.002;-94.157;Entire home/apt;75;3;69;24.07.2019;Jan 39;1;141;9;51245/AL
19277493;Martha's Bedroom For You 15min Airport;30228572;Marta;Vila Franca De Xira;Pvoa de Santa Iria e Forte da Casa;3.887.046;-905.755;Private room;16;5;9;19.09.2018;0.18;3;258;0;
19279528;Casa de Praia;50909319;Franc;Mafra;Ericeira;3.896.494;-941.745;Entire home/apt;200;3;6;12.02.2019;0.23;1;363;2;
19286419;Center of Lisbon, Lapa: Warming, exquisite, cozy;135060453;José;Lisboa;Estrela;3.871.126;-916.418;Entire home/apt;65;2;41;18.06.2018;0.82;1;151;0;Exempt
19292972;Charming Studio XIX cent.-Lisbon Historical Center;55787815;Feliciano;Lisboa;Santa Maria Maior;3.871.366;-914.098;Entire home/apt;70;2;89;10.03.2020;Jan 75;2;176;2;24407/AL
19299623;EVD Apartments - BENFICA;71859210;Filu;Lisboa;Benfica;3.875.538;-920.502;Entire home/apt;75;4;8;29.06.2021;0.27;1;109;3;
19302192;AVENIDA cozy Apartment in center Lisbon;126799456;Carlos;Lisboa;Santo Antnio;3.872.106;-914.564;Entire home/apt;70;2;124;20.10.2019;Feb 42;2;343;25;
19303242;A pearl of an apartment in Belém;135182810;Gal;Lisboa;Ajuda;3.870.499;-919.975;Entire home/apt;65;3;67;19.12.2020;Jan 31;1;124;2;AL/51258
19304134;AWESOME APARTMENT WITH PRIVATE TERRACE;135190102;Nice To See You Again;Lisboa;Misericrdia;387.116;-914.628;Entire home/apt;140;2;89;21.08.2020;Jan 77;1;320;5;52492/AL
19306474;Petit cocon lisboète;99266077;Idalia;Lisboa;Santa Maria Maior;3.870.909;-913.688;Entire home/apt;80;2;10;28.10.2017;0.20;1;363;0;
19307737;Casa Parreiras;406928276;Nivaldo;Lisboa;Santo Antnio;3.872.213;-914.544;Entire home/apt;65;3;25;06.06.2021;0.58;1;251;4;57608/AL
19308236;Lisbon Apartment - Autenthic City Experience;59064432;Maria;Lisboa;Campo de Ourique;3.871.462;-916.878;Entire home/apt;400;3;22;07.10.2017;0.43;1;243;0;47924/AL
19309154;Surfcamp 360, Santa Cruz, Double Room;97225897;Surfcamp 360 - Rui;Torres Vedras;A dos Cunhados e Maceira;3.915.011;-935.085;Private room;56;400;11;04.04.2018;0.22;5;245;0;48949/AL
19309336;Villa on Praia Azul beach;36660626;Rui;Torres Vedras;Silveira;391.158;-93.916;Entire home/apt;95;2;11;04.12.2019;0.22;1;34;2;52283/AL
19309608;Surfcamp 360, Santa Cruz, Bunk Bed (1);97225897;Surfcamp 360 - Rui;Torres Vedras;A dos Cunhados e Maceira;3.915.011;-935.085;Shared room;19;400;3;02.08.2019;0.06;5;245;0;48949/AL
19310058;Valsa das Pétalas Hostel;135234086;Sandra;Amadora;Falagueira-Venda Nova;3.875.537;-921.845;Shared room;20;1;1;24.07.2017;0.02;1;358;0;
19314951;Fabulous Apartment Near Alfama;24039534;Mafalda;Lisboa;So Vicente;3.871.865;-91.203;Entire home/apt;59;3;58;25.01.2020;Jan 16;7;331;0;41199/AL
19315125;FEELINGLISBON TEJO STUDIO GREAT APARTMENT!;2068065;Vanda;Lisboa;Estrela;3.870.546;-916.505;Entire home/apt;122;7;2;31.07.2017;0.04;32;270;0;31814/AL
19322284;Pedranta House@Samarra (quiet place near Ericeira);55423306;Virginia;Sintra;So Joo das Lampas e Terrugem;3.889.605;-942.906;Entire home/apt;105;3;47;28.08.2021;0.94;1;138;10;
19326347;Charming & relaxing flat in Bica - Lisbon;135370447;Gaetano;Lisboa;Misericrdia;3.870.911;-914.754;Entire home/apt;81;2;217;26.04.2021;Apr 25;2;231;35;
19326660;GiG Apartaments - Fishermen Beach1;133426698;GiG;Mafra;Ericeira;3.896.549;-941.808;Entire home/apt;100;2;16;07.07.2018;0.32;2;0;0;21593/AL
19328491;Madragoa charming apartment;135389497;Miguel;Lisboa;Estrela;3.870.909;-915.738;Entire home/apt;60;2;44;20.12.2019;0.87;1;256;0;4946/AL
19328674;VIVENDA MAR AZUL Ericeira Traditional Villa;135391500;Família Mendes;Mafra;Ericeira;3.897.177;-941.177;Entire home/apt;130;5;17;09.08.2018;0.41;1;0;0;3348/AL
19329423;Cozy Studio with a Historic City View from the Balcony;135397298;Carlos E Andreia;Lisboa;Santa Maria Maior;3.871.555;-913.753;Entire home/apt;72;2;216;29.02.2020;Apr 23;1;320;7;49163/AL
19336231;FeelingLisbon Tejo Studio with Patio;2068065;Vanda;Lisboa;Estrela;3.870.458;-916.577;Entire home/apt;40;15;3;12.09.2021;0.22;32;162;1;
19337289;Casa/apto confortável em São João do Estoril;135367243;Zé;Cascais;Cascais e Estoril;3.870.223;-938.287;Private room;100;2;15;13.09.2017;0.30;1;105;0;
19339014;Deluxe bedroom in Cascais - Near Boca do Inferno;35498598;Rafael;Cascais;Cascais e Estoril;38.707.474;-9.431.743;Private room;45;3;29;20.08.2021;0.57;1;355;5;
19341319;The Yellow Flat;135504237;Joao;Lisboa;Campolide;3.873.776;-916.397;Private room;80;5;1;26.04.2018;0.02;1;74;0;44449-AL
19341880;Charmoso e central, a sua experiência na Ericeira!;56981626;Rita;Mafra;Ericeira;3.896.618;-941.872;Entire home/apt;73;1;44;18.08.2021;0.87;6;349;9;45336/AL
19344788;Sweet Alfama, Apartment;129302113;José Eduardo;Lisboa;Santa Maria Maior;387.125;-912.977;Entire home/apt;30;3;178;28.12.2019;Mrz 47;3;0;16;48080/AL
19346523;Tiny studio: Tejo Terrace and Tagus River;2068065;Vanda;Lisboa;Estrela;3.870.589;-916.498;Entire home/apt;60;5;3;31.10.2020;0.15;32;237;2;31813/AL
19356273;Largo do Leão;105850916;Oleksandra;Lisboa;Arroios;3.873.468;-913.737;Entire home/apt;56;1;170;29.04.2019;Mrz 31;4;182;5;63433/AL
19357037;The Sunset Hideout;22809366;Tim;Lisboa;So Vicente;3.872.047;-91.312;Entire home/apt;58;3;20;16.07.2021;0.78;5;275;9;54163/AL
