id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
43409262;Lisbon Chiado Penthouse;81456209;Pedro;Lisboa;Santa Maria Maior;3.870.857;-914.254;Entire home/apt;500;2;7;04.12.2021;Jan 93;3;58;7;8586/AL
43409525;Sintra - Escape to Nature 1;7555035;Ana;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;387.997;-939.088;Private room;45;1;35;03.12.2021;Jan 86;3;356;24;1112/AL
43411004;Sintra-Escape to Nature 4;7555035;Ana;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;3.880.174;-939.142;Private room;40;1;14;17.10.2021;0.75;3;360;6;1112/AL
43411140;Lisbon Chiado One;81456209;Pedro;Lisboa;Santa Maria Maior;3.870.857;-914.254;Entire home/apt;100;3;24;03.12.2021;Jan 32;3;119;11;21191/AL
43417172;CB LISBOA -APARTMENT WITH PRIVATE TERRACE;318343650;Casa Boma;Lisboa;Alcntara;3.870.247;-918.248;Entire home/apt;65;1;27;13.11.2021;Jan 66;13;172;18;108626/AL
43423513;Linda Lisboa;345966354;Camilo;Lisboa;Lumiar;3.876.475;-915.262;Entire home/apt;425;1;1;02.11.2021;0.79;1;178;1;Exempt
43437638;Mia's house: Uma porta para o mar;54238942;Fatima;Lourinh;Santa Brbara;3.921.169;-932.133;Entire home/apt;200;2;27;05.12.2021;Jan 47;1;342;14;25565/2020
43440197;Beach House Duplex - Double Room;343803911;Filipe;Mafra;Ericeira;3.895.294;-941.319;Private room;55;2;3;02.08.2021;0.22;4;157;2;Exempt
43440976;Beach House Duplex - Single/Private Room;343803911;Filipe;Mafra;Ericeira;3.895.349;-941.242;Private room;35;2;11;18.10.2021;0.64;4;157;8;Exempt
43442655;Amazing sea view & pool at this 3 bed apt @Cascais;346287553;Ines;Cascais;Cascais e Estoril;3.869.964;-942.719;Entire home/apt;370;3;3;17.10.2021;01. Mai;2;297;3;96290/AL
43442796;Parede Cascais - organic space with view;298442306;Elisa;Cascais;Carcavelos e Parede;3.868.615;-934.957;Private room;45;5;0;;;4;364;0;Exempt
43443003;Villa Ondina at Lisboa;273239610;Tilly |;Sintra;Colares;3.877.113;-948.305;Entire home/apt;612;1;0;;;6;330;0;38748/AL
43443010;Parede-Carcavelos: Lofty surfer's space;298442306;Elisa;Cascais;Carcavelos e Parede;3.868.615;-934.957;Private room;45;30;0;;;4;179;0;Exempt
43443140;Carcavelos - spacious appartment for surf & relax;298442306;Elisa;Cascais;Carcavelos e Parede;3.868.615;-934.957;Entire home/apt;129;60;0;;;4;179;0;Exempt
43467480;Building with 7 suite 13 guests near Rossio Square;65389761;Bei;Lisboa;Arroios;3.871.714;-913.808;Entire home/apt;415;2;2;15.11.2021;1.00;7;351;2;75342/AL
43467707;Quarto para 2 pessoas, Saldanha, Lisboa.;58899339;Fernanda;Lisboa;Avenidas Novas;3.873.653;-914.537;Private room;30;2;6;01.09.2021;Jan 24;10;62;6;Exempt
43472849;Estoril Holidays Home - View and Outside BBQ;277189141;Fernando;Cascais;Cascais e Estoril;3.870.676;-938.162;Entire home/apt;149;4;7;25.10.2021;0.41;1;165;4;402/2020
43473814;Apartamento c/ vista da floresta, em 7 Rios;16247890;Carolina;Lisboa;So Domingos de Benfica;3.874.307;-91.781;Entire home/apt;45;7;3;26.08.2020;0.17;1;13;0;Exempt
43474446;10min walk to Estoril Beach and Casino;7355855;Miguel;Cascais;Cascais e Estoril;3.871.026;-938.544;Entire home/apt;80;7;4;27.10.2021;0.25;2;223;3;109585/AL.
43474585;Charming House - Lisbon;346645632;Manuela;Lisboa;Olivais;3.878.014;-911.674;Entire home/apt;90;1;4;16.07.2021;0.25;1;0;1;332510
43475909;SUNNY FLAT CITY VIEW by HOMING;318669472;Homing;Lisboa;Santo Antnio;3.871.736;-914.661;Entire home/apt;48;3;4;19.10.2021;0.26;38;335;3;38173/AL
43481784;Costmary Apartment, Alverca, Vila Franca de Xira;46445798;Rute;Vila Franca De Xira;Alverca do Ribatejo e Sobralinho;38.904;-904.823;Entire home/apt;59;2;0;;;10;357;0;106929/AL
43484370;A Busca - Family House;63603574;Afonso;Cascais;Cascais e Estoril;3.871.724;-945.775;Entire home/apt;275;6;3;23.07.2021;0.18;1;0;1;98824/AL
43484837;Sea Lux Ericeira, conforto junto à praia e piscina;90788897;Susana;Mafra;Ericeira;38.969.421;-9.413.325;Entire home/apt;120;7;3;11.10.2021;0.18;1;292;2;109922/AL
43485416;Feel@home Lisboa -  Lilac Room;30424774;Tânia;Lisboa;Arroios;3.872.523;-913.261;Private room;60;3;0;;;7;161;0;76427/AL
43485463;Apartamento de 2 pisos em estilo mesanine open space;346766993;Sofia;Lisboa;Arroios;3.872.442;-913.623;Entire home/apt;126;2;0;;;2;362;0;69491AL
43485748;Apartamento panoramico, com uma vista soberba sob a cidade de Lisboa;346766993;Sofia;Lisboa;Arroios;3.872.426;-913.617;Entire home/apt;116;2;0;;;2;362;0;69490AL
43493267;Casa Biscaia-Isolada-Piscina-Vista Serra e Mar/12;10622606;Jorge;Cascais;Alcabideche;387.594;-947.123;Entire home/apt;750;7;1;13.08.2020;0.06;1;0;0;106515/AL
43495415;Casa Ribamar;13513556;Carina;Mafra;Santo Isidoro;3.900.568;-941.669;Entire home/apt;80;7;8;18.10.2021;0.44;1;168;5;86850
43498915;Private & Exclusive villa by the Ocean and pool;108748592;Ana;Torres Vedras;Silveira;3.911.553;-938.926;Private room;80;3;0;;;3;159;0;90537/AL
43504061;Trendy Horta Apartment;346980590;Fernando;Lisboa;Arroios;387.333;-914.033;Entire home/apt;60;1;0;;;1;283;0;108740/AL
43505126;Ambassador Pool Suites;346987534;Ambassador Suites;Lisboa;Belm;3.869.788;-919.577;Entire home/apt;100;3;22;05.12.2021;Jan 24;4;74;13;103145/AL
43506058;Ambassador View Suites;346987534;Ambassador Suites;Lisboa;Ajuda;3.870.499;-919.485;Entire home/apt;48;3;20;30.11.2021;Jan 14;4;61;9;103146/AL
43506089;Lisbon historic center studio 1;150426604;Joao;Lisboa;Santa Maria Maior;3.871.247;-912.857;Entire home/apt;70;2;37;30.08.2021;Feb 15;8;341;25;25127/AL
43506352;Lisbon historic center studio 2;150426604;Joao;Lisboa;Santa Maria Maior;3.871.233;-912.746;Entire home/apt;70;2;23;30.10.2020;Jan 24;8;342;0;25129/AL
43506708;Mod-Luxe 2BR apt near Cais das Colunas - professionally managed;402191311;GuestReady;Lisboa;Santa Maria Maior;3.871.057;-913.578;Entire home/apt;89;2;26;03.12.2021;Jan 45;101;290;20;71615/AL
43511865;Jardim+piscina exclusiva para dois não partilhada;26534526;Rosa;Torres Vedras;Dois Portos e Runa;3.905.327;-919.756;Entire home/apt;90;5;8;04.09.2021;0.46;1;0;4;33565/AL
43514261;Principe Real 2 Bedroom w/ Terrace - Clean & Safe;347120521;Laurent;Lisboa;Misericrdia;3.871.229;-914.967;Entire home/apt;92;2;2;24.07.2020;0.12;1;252;0;36015/AL
43514278;Baleia Atlantic | 5 Bedroom Villa | POOL and BBQ;331391493;Alojoeste;Torres Vedras;Silveira;3.911.332;-93.719;Entire home/apt;201;2;13;05.12.2021;0.72;19;345;9;100930/AL
43514949;Superb area, 45 kms to Lisbon, 20 kms to the sea;17318905;Veronique;Torres Vedras;Turcifal;3.903.751;-924.179;Entire home/apt;60;32;0;;;1;90;0;Exempt
43515810;LX Photography Residence #1;62637010;Luís;Lisboa;Avenidas Novas;3.874.198;-915.748;Entire home/apt;100;5;0;;;14;161;0;23849/AL
43519182;Luxurious Apartment in Lisbon Up to 16 People;325646937;Nelson;Lisboa;Avenidas Novas;3.873.322;-915.624;Entire home/apt;386;1;2;13.08.2021;0.14;8;75;1;105599/AL
43528844;Quintinha saloia com Piscina,  Serra de Montejunto;16181079;Kelen;Cadaval;Vilar;3.918.708;-911.367;Entire home/apt;95;6;2;25.08.2021;0.49;1;179;2;AL2432
43532870;Fantastic Duplex - Lisbon Castle S. Jorge;347434480;Gennady;Lisboa;Santa Maria Maior;3.871.489;-913.222;Entire home/apt;44;2;7;21.11.2021;0.42;1;236;6;44676/AL
43533032;Complete/isolé/piscine/Z.Naturelle/2/10PAX Mafra;73372952;Maria José;Mafra;Igreja Nova e Cheleiros;3.890.692;-934.335;Entire home/apt;207;2;6;09.05.2021;0.34;4;359;3;57805/AL
43533945;Cerrado das Fontainhas Villa T1;15916831;Avani;Sintra;Almargem do Bispo, Pro Pinheiro e Montelavar;3.882.502;-927.532;Entire home/apt;200;2;0;;;9;365;0;40289/AL
43540726;Studio Vieira Jardim das Amoreiras;449456;Joao;Lisboa;Santo Antnio;3.872.268;-915.421;Entire home/apt;125;2;4;10.11.2021;0.24;2;361;2;107482/AL
43554085;Cantinho do Sossego  de Agualva;267580542;Relvas;Sintra;Agualva e Mira-Sintra;3.877.343;-930.361;Entire home/apt;40;2;23;08.11.2021;Jan 33;1;263;16;108898/AL
43555569;Triple room close to Ericeira;153143734;Inês;Mafra;Ericeira;3.896.251;-938.498;Private room;26;2;1;29.08.2021;0.29;4;0;1;58374/AL
43556101;Quinta Vale Longo - by ACasaDasViagens:Piscina;170772126;Holidays In Ericeira;Mafra;Santo Isidoro;3.899.595;-937.472;Entire home/apt;535;1;1;30.08.2020;0.06;28;106;0;107412/AL
43556742;Modern and Comfortable Apartment River View;15225525;Ines;Lisboa;Misericrdia;3.870.787;-914.925;Entire home/apt;100;3;26;01.11.2021;Jan 41;1;0;15;102064/AL
43557705;Single bedrom with TV - STUDENTS;50679081;Manuel;Lisboa;Arroios;3.872.377;-913.255;Private room;40;5;1;27.07.2021;0.22;1;0;1;89439/AL
43562836;2 bedroom duplex Rossio - Wifi;327776633;Maria;Lisboa;Arroios;3.871.654;-913.945;Entire home/apt;115;2;1;09.08.2020;0.06;4;108;0;81925/AL
43563610;Light House BA;258617902;Susana;Lisboa;Misericrdia;3.871.291;-914.666;Entire home/apt;50;3;0;;;2;157;0;97289/AL
43563882;New! MY LX FLAT Luxury Chiado Design Apartment;17125483;Patrícia;Lisboa;Misericrdia;38.707;-914.196;Entire home/apt;207;2;51;19.11.2021;Feb 99;27;346;28;77333/AL
43563972;Ericeira Paradise House&Suites;344546018;Ericeira Paradise;Mafra;Ericeira;3.897.416;-94.186;Entire home/apt;250;4;4;28.08.2020;0.25;4;0;0;109559/AL
43564148;LX Photography Residence #2;62637010;Luís;Lisboa;Avenidas Novas;3.874.236;-915.739;Entire home/apt;100;3;0;;;14;161;0;23850/AL
43566725;Volkswagen Grand California - Mr.Vancamper;233442821;David;Lisboa;Olivais;3.876.722;-912.814;Entire home/apt;124;5;0;;;5;365;0;Exempt
43567736;Selina Secret Garden Lisbon - Private 6 Bed Dorm;297383246;Selina;Lisboa;Misericrdia;3.871.046;-915.173;Private room;141;1;0;;;7;0;0;23542/AL
43568494;Ericeira Bright Beach House;147251029;Ana Paula;Mafra;Ericeira;3.897.114;-941.861;Entire home/apt;40;30;0;;;4;130;0;Exempt
43568507;Confortável Autocaravana 6 lugares, enjoy Portugal;392471688;Mellyssa;Sintra;Rio de Mouro;3.878.978;-932.997;Entire home/apt;100;2;7;30.08.2021;0.40;1;162;4;Exempt
43568745;Quinta das Murtas - Quarto triplo 1 casal 1 single;7584438;Quinta Das Murtas;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;387.959;-93.834;Private room;150;1;0;;;3;365;0;7840/AL
43568907;COCOONZEN maison familiale spacieuse et lumineuse;94825141;Das Neves;Cascais;So Domingos de Rana;3.869.648;-934.549;Entire home/apt;86;4;7;28.10.2021;0.39;1;312;6;Exempt
43571082;Quarto no hostel;70614066;Gabriela;Sintra;Rio de Mouro;3.878.797;-932.116;Private room;20;3;0;;;3;0;0;G4468948
43572145;Fabulous Designer House on Private Patio;175293027;Victor;Lisboa;So Vicente;3.871.535;-912.698;Entire home/apt;300;7;0;;;9;0;0;60708/AL
43572877;2 Bedroom Rossio - Great View;327776633;Maria;Lisboa;Arroios;3.871.669;-913.952;Entire home/apt;109;2;6;14.11.2021;0.37;4;177;5;81924/AL
43573654;Villa Fernao at Lisboa;273239610;Tilly |;Lisboa;Alcntara;3.870.349;-918.854;Entire home/apt;634;1;0;;;6;0;0;75081/AL
43574866;Villa Anselmo at Lisboa;273239610;Tilly |;Cascais;Cascais e Estoril;3.870.308;-944.699;Entire home/apt;318;1;1;28.08.2021;0.29;6;55;1;93918/AL
43575849;Villa Myra at Lisboa;273239610;Tilly |;Cascais;Cascais e Estoril;3.871.526;-944.833;Entire home/apt;253;1;0;;;6;233;0;96834/AL
43575874;Villa Marru at Lisboa;273239610;Tilly |;Sintra;Colares;3.883.377;-946.402;Entire home/apt;197;1;0;;;6;0;0;93402/AL
43576802;Casa Costeira at Lisboa;273239610;Tilly |;Cascais;Cascais e Estoril;3.872.002;-944.542;Entire home/apt;324;1;0;;;6;289;0;56675/AL
43584470;T1 com magnifica vista de mar;145862342;Nuno;Mafra;Ericeira;3.898.206;-941.257;Entire home/apt;60;5;5;24.09.2021;0.72;4;192;5;29410/AL
43584819;ALTIDO Modern Principe Real 1-BR apartment near Bairro Alto;1756107;Altido;Lisboa;Misericrdia;3.871.414;-915.141;Entire home/apt;95;2;0;;;151;0;0;41050/AL
43585139;Ericeira Surf Camp Family Room, Private Bathroom;48705887;Nuno;Mafra;Ericeira;3.896.382;-941.714;Private room;89;1;0;;;7;77;0;4595/AL
43587954;4ventos - retreat center;19950594;Matilde;Mafra;Azueira e Sobral da Abelheira;3.898.936;-932.415;Entire home/apt;270;2;0;;;4;0;0;Exempt
43591828;Colour Villa by The Getaway Collection;166747528;The Getaway Collection;Cascais;Cascais e Estoril;3.871.453;-944.372;Entire home/apt;720;1;0;;;12;266;0;23048/AL
43601055;Suíte em Sete Rios, próximo ao terminal rodoviário;53265127;Sabrina;Lisboa;Campolide;3.873.743;-916.339;Private room;30;2;0;;;1;143;0;36050/AL
43607980;Cerrado d'Avó T2, Ribamar;348162606;Carla;Mafra;Santo Isidoro;3.900.444;-94.182;Entire home/apt;140;4;2;23.08.2020;0.12;2;365;0;111300/AL
43610338;Apartamento luxuoso T2, próximo das praias 🏊‍♂️☀️🏖;348183124;Marco;Mafra;Mafra;3.893.814;-934.545;Entire home/apt;55;7;3;18.09.2020;0.17;1;0;0;Exempt
43611777;Lourinhã Casa com Vista para o Mar;345858646;Tânia;Lourinh;Lourinh e Atalaia;3.926.562;-933.361;Entire home/apt;75;3;4;15.08.2021;0.22;1;216;2;109811/AL
43619891;Principe Real Trendy Apt- Great Views City & River;348283703;Miguel And Inês;Lisboa;Santo Antnio;387.168;-914.981;Entire home/apt;200;3;4;06.11.2021;Jan 60;1;325;4;99041/AL
43623719;Sintra • Banzão House w/ Swimming Pool;72635051;Maria;Sintra;Colares;3.881.043;-944.917;Entire home/apt;150;4;3;30.09.2021;0.54;10;197;3;110858/AL
43626700;Villa Austrália ...   As férias que tanto deseja !;348343854;Fernanda;Lourinh;Lourinh e Atalaia;3.927.905;-930.813;Entire home/apt;240;4;9;26.09.2021;0.52;1;352;2;69849/AL
43631500;Apartamento luxo Cascais;117091028;Colice;Cascais;Cascais e Estoril;3.871.125;-943.439;Entire home/apt;90;2;0;;;2;362;0;Exempt
43631882;Moradia Vila Mar - Private Pool;348391176;Ces;Lourinh;Lourinh e Atalaia;3.927.856;-930.166;Entire home/apt;99;5;3;26.09.2021;0.18;1;176;1;40800 AL
43632466;Apartamento 1 quarto - com pátio exterior.;13638154;Hugo;Oeiras;Algs, Linda-a-Velha e Cruz Quebrada-Dafundo;3.870.284;-924.453;Private room;49;3;0;;;1;179;0;Exempt
43639883;Cerrado D'avó T1, Ribamar;348162606;Carla;Mafra;Santo Isidoro;390.047;-941.854;Entire home/apt;90;4;9;26.09.2021;0.56;2;180;6;111301/AL
43651024;Terrasses, vue Tage et Christ Roi. Roof-top Lisbon;115477658;Charlotte;Lisboa;Estrela;3.870.836;-915.321;Entire home/apt;184;2;6;14.11.2021;0.42;1;318;5;628115/AL
43658644;Flat em Belém - Lisboa com vista para o Rio Tejo;219123386;Silvia;Lisboa;Belm;3.870.257;-920.386;Entire home/apt;60;15;11;27.11.2021;0.66;1;329;4;108705/AL
43659835;Alameda Patio Hideaway | Prime Location | AC;348671923;André;Lisboa;Arroios;3.873.535;-913.245;Entire home/apt;67;1;7;21.11.2021;0.40;1;333;5;108622/AL
43664470;Amoreiras Luxurious Apartment;115636172;Fernando;Lisboa;Santo Antnio;3.872.309;-915.543;Entire home/apt;200;2;0;;;14;191;0;28364/AL
43664734;Sunny Loft with Pool Off Liberdade;197659701;Mario;Lisboa;Santo Antnio;3.871.962;-914.633;Entire home/apt;115;3;43;05.12.2021;Feb 40;1;289;30;109173/AL
43668575;beach-summer village CSC;341553834;Beach-Summer;Cascais;Cascais e Estoril;3.869.847;-943.924;Entire home/apt;185;2;0;;;3;180;0;264808/AL
43670598;Suite green near the famous Avenida Liberdade;65389761;Bei;Lisboa;Santo Antnio;3.871.933;-914.268;Private room;43;3;0;;;7;364;0;28448/AL
43670611;7 Rios suite for 2;23496122;Fran;Lisboa;Campolide;3.873.767;-916.574;Private room;43;1;2;13.01.2021;0.14;7;168;1;36050/AL
43675926;Garden House near Ericeira IV;3953109;Feels Like Home;Sintra;So Joo das Lampas e Terrugem;3.889.986;-943.028;Entire home/apt;119;1;5;06.08.2021;0.28;281;340;1;22405/AL
43679594;Cosy nest in Alfama w/ spectacular terrace view;14080718;Benjamin;Lisboa;Santa Maria Maior;3.870.959;-913.076;Entire home/apt;70;3;70;06.12.2021;04. Sep;3;351;49;44893/AL
43684756;Cozy apt next to National Museum of Ancient Art;348895623;Luis;Lisboa;Estrela;3.870.383;-916.439;Entire home/apt;45;13;8;13.11.2021;0.56;1;156;7;63447/AL
43687141;Suite blue near the famous Avenida Liberdade;65389761;Bei;Lisboa;Santo Antnio;3.871.958;-914.314;Private room;44;3;7;14.11.2021;0.45;7;359;6;28448/AL
43688451;Suite orange near the famous Avenida Liberdade;65389761;Bei;Lisboa;Santo Antnio;3.871.951;-914.127;Private room;44;3;4;30.10.2021;0.24;7;364;2;28448/AL
43697952;River view terrace next to the famous flee market;14080718;Benjamin;Lisboa;So Vicente;3.871.725;-91.255;Entire home/apt;55;3;20;12.11.2021;Jan 18;3;352;12;43382/AL
43698583;Casa de Praia Vista Mar;339660940;Raquel;Lourinh;Lourinh e Atalaia;3.926.869;-933.522;Entire home/apt;105;3;9;04.10.2021;0.52;1;178;4;40500/2020
43700857;Residência Smart Studios Carcavelos 10m da praia;348553557;Smart Studios;Cascais;Carcavelos e Parede;3.868.568;-932.662;Entire home/apt;31;30;0;;;1;55;0;Exempt
43703233;GuestReady - Mid-Century Apartment near Cais do Sodré;402191311;GuestReady;Lisboa;Misericrdia;3.870.897;-915.163;Entire home/apt;81;2;19;11.11.2021;Jan 17;101;356;18;109737/AL
43710894;LX51 Studio - Lisbon center;5039336;Apt In Lisbon;Lisboa;Santo Antnio;3.872.803;-91.448;Private room;75;1;14;27.11.2021;0.84;20;365;13;85782/AL
43714083;Casa Miha;349211602;Mihaela;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;3.880.112;-938.317;Entire home/apt;90;3;30;15.11.2021;Jan 78;1;63;19;108370/AL
43715319;Studio in the old centre of Lisbon;29764246;Anna;Lisboa;Misericrdia;3.871.213;-914.959;Entire home/apt;25;2;0;;;2;132;0;Exempt
43715399;Studio in the Old Center of Lisbon;30457454;Patrícia Calypso;Lisboa;Santo Antnio;3.872.057;-915.188;Entire home/apt;25;2;8;01.10.2021;0.65;1;47;7;Exempt
43720425;BEACHOME4U2;13222821;Alexandre;Cascais;Carcavelos e Parede;386.838;-934.545;Entire home/apt;51;3;22;04.12.2021;Jan 28;4;290;15;103652/AL
43721193;Boavista, a cozy rural retreat near Ericeira;348669692;Íris;Mafra;Santo Isidoro;3.901.307;-938.401;Entire home/apt;55;2;26;07.11.2021;Jan 48;1;179;14;107846/AL
43725381;*LOW SEASON SPECIAL DEALS* Carcavelos Retreat;85909143;Constança;Cascais;Carcavelos e Parede;3.868.629;-933.016;Entire home/apt;86;10;10;26.11.2021;0.59;1;233;8;35477/AL
43728728;Apartment Ericeira Beach Family;31102894;Marta;Mafra;Ericeira;3.896.891;-941.784;Entire home/apt;100;7;7;31.10.2021;0.44;1;98;4;101770/AL
43729057;Apartamento partilhado;334273416;Jackeline;Odivelas;Odivelas;3.878.858;-91.807;Private room;17;30;3;01.12.2021;0.19;2;124;2;Exempt
43734880;Bedroom suite;47005828;Paula;Lisboa;Olivais;387.629;-911.656;Private room;35;2;1;05.08.2020;0.06;2;349;0;Exempt
43735417;The Homeboat Company Parque das Nações -Lisbon;36302573;The Homeboat Company;Lisboa;Parque das Naes;3.875.428;-909.362;Entire home/apt;94;1;145;04.12.2021;Aug 22;3;363;127;Exempt
43735437;NEW Unique and luxury apartment @ Lisbon centre;11892078;My Place For You;Lisboa;Santo Antnio;387.172;-915.507;Entire home/apt;160;2;26;21.11.2021;Jan 55;3;190;25;104628/AL
43739316;Sunny Studio;20221643;Claudio;Cascais;Carcavelos e Parede;386.894;-935.547;Entire home/apt;56;2;28;06.12.2021;03. Okt;2;292;28;110442/AL
43746615;Best Place to Surf and Relax Studio Flat;2298097;Lemon Tree;Lourinh;Lourinh e Atalaia;3.926.528;-933.069;Entire home/apt;80;2;0;;;4;179;0;11489
43748121;The Lisbon's Light - Bed and Breakfast - NEW;345678645;Joaquim Manuel;Lisboa;Belm;386.964;-921.308;Private room;60;2;1;17.11.2021;1;1;341;1;109537/AL
43748283;Castle  Area Apartment in Central Lisbon Location;298796364;Isabel;Lisboa;Santa Maria Maior;387.168;-913.367;Entire home/apt;50;3;0;;;1;203;0;18525/AL
43751060;Luxury and Spacious w/Stunning view -Lapa/Estrela;14317794;Bernardo E Ana Rita;Lisboa;Estrela;3.871.139;-915.602;Entire home/apt;180;3;5;19.08.2021;0.31;19;243;2;109758/AL
43751845;Chambre de Mme de Pompadour - Nuitée de charme;345235887;Carole;Vila Franca De Xira;Alhandra, So Joo dos Montes e Calhandriz;3.893.885;-90.631;Private room;151;1;0;;;5;159;0;103124/AL
43752586;Chambre aux Miroirs - Sexy In-Love;345235887;Carole;Vila Franca De Xira;Alhandra, So Joo dos Montes e Calhandriz;3.893.738;-906.422;Private room;151;1;0;;;5;159;0;103124/AL
43752841;Elegant Modern Room near Station;67318568;HostUs;Amadora;guas Livres;3.874.988;-922.631;Private room;30;2;35;22.11.2021;Jan 92;5;175;18;Exempt
43753946;Ericeira - blaue Villa mit Meerblick;59284107;Sabine;Mafra;Mafra;3.896.669;-93.745;Entire home/apt;450;2;1;24.10.2021;0.64;2;364;1;12345/AL
43754003;Studio des Songes. Calme et Nature.;345235887;Carole;Vila Franca De Xira;Alhandra, So Joo dos Montes e Calhandriz;3.893.907;-906.269;Private room;115;1;0;;;5;159;0;103124/AL
43757080;Apartment in front of Oeiras beach with pool;16803065;Elisabete;Oeiras;Oeiras e S.Julio da Barra, Pao de Arcos e Caxias;3.868.748;-93.119;Entire home/apt;200;5;1;10.09.2021;0.33;1;0;1;108560/AL
43764323;EXPO BALCONY by HOMING;104083974;Homing;Lisboa;Parque das Naes;3.877.796;-909.522;Entire home/apt;75;1;7;10.11.2021;0.61;73;350;7;39194/AL
43764432;BREL Beach House - Ribeira D'Ilhas Ocean View;331391493;Alojoeste;Mafra;Ericeira;3.898.229;-941.182;Entire home/apt;119;2;11;25.09.2021;0.68;19;359;9;110720/AL
43764480;Pepitoguests;349731205;Numeros Excepcionais;Cascais;Cascais e Estoril;3.870.626;-943.045;Entire home/apt;66;4;18;20.11.2021;01. Apr;1;48;14;107821/AL
43774359;Family House;220760963;Gonçalo;Amadora;Encosta do Sol;3.876.649;-921.628;Entire home/apt;150;60;2;28.08.2020;0.12;1;0;0;Exempt
43776424;Areia Branca Beach House;138778523;Inês;Lourinh;Lourinh e Atalaia;3.926.505;-933.383;Entire home/apt;140;5;1;31.07.2021;0.23;1;342;1;61637
43777898;Casa de campo - paisagens deslumbrantes e cavalos;340549710;Maria Antonia;Sobral De Monte Agrao;Santo Quintino;38.988;-910.905;Entire home/apt;70;1;1;17.07.2020;0.06;2;358;0;104787/AL
